0 5
1 5
2 15
3 34
4 33
5 36
6 33
7 36
8 31
9 36
10 29
11 28
12 24
13 39
14 30
15 35
16 33
17 27
18 36
19 28
20 26
21 28
22 36
23 36
24 29
25 41
26 40
27 40
28 35
29 33
30 32
31 27
32 34
33 39
34 40
35 36
36 31
37 39
38 42
39 30
40 32
41 29
42 37
43 32
44 30
45 41
46 43
47 41
48 27
49 40
50 35
51 43
52 39
53 35
54 38
55 36
56 44
57 29
58 37
59 32
60 32
61 29
62 31
63 30
64 37
65 39
66 38
67 35
68 35
69 46
70 35
71 38
72 40
73 27
74 35
75 30
76 39
77 30
78 28
79 38
80 42
81 35
82 34
83 45
84 30
85 33
86 37
87 27
88 29
89 31
90 34
91 20
92 44
93 44
94 30
95 43
96 35
97 33
98 34
99 32
100 38
101 31
