0 10.071297062563158
1 10.071297062563158
2 9.869425779062363
3 2.838334198586493
4 2.975014572229451
5 2.7142855487631032
6 2.4964093960260874
7 2.7706763351508137
8 2.7460052320128323
9 2.8094552591106163
10 2.6785720482593174
11 2.700129487006398
12 2.6246344926264733
13 2.816602745184384
14 3.2462903221834893
15 2.8056967039014764
16 2.5114700304165125
17 2.6881638931893037
18 2.598955882864931
19 2.899960692137169
20 2.6853527160901507
21 2.728523597189591
22 2.6890932415092466
23 2.6805220655714237
24 2.935029218560441
25 2.7202576901816333
26 2.7975092271015134
27 2.7866545629859347
28 2.830127689697367
29 2.8351200340665184
30 2.8368723085363508
31 2.911390262296933
32 2.6637429517319076
33 2.724711472287208
34 2.7381931924306055
35 2.5867432078979853
36 2.64064677238799
37 2.7656099597980157
38 2.7108364271761762
39 2.664944533074898
40 2.757701804326361
41 2.8257898184088077
42 2.6566864876198917
43 2.6423599973732603
44 2.6529594249981954
45 2.650708194480606
46 2.6744013255936974
47 2.617149038732651
48 2.686950181066825
49 2.6485150355792793
50 2.6191346148386434
51 2.672142527885617
52 2.6674948217516534
53 2.707498584592575
54 2.6771246002172164
55 2.7066972594755643
56 2.892379678425485
57 2.707633862231873
58 2.9094354727358396
59 2.700568649767833
60 2.855149342963057
61 2.9236011520531986
62 2.6036119280319463
63 2.6536589695496784
64 2.700123461456429
65 2.673758942576979
66 2.882610336326372
67 2.6837918620635794
68 2.767215841790591
69 2.6533133891342393
70 2.679009178462715
71 2.7487883685080297
72 2.95828568540651
73 2.7225967704300635
74 2.7266244364173433
75 2.935833113554022
76 2.760064750414827
77 2.820790190383918
78 2.726820635329016
79 2.6090404378604464
80 2.659502658625942
81 2.8219342530265967
82 2.5746976306856664
83 2.5927361225069196
84 2.8566959751244156
85 2.7049032399511024
86 2.7242904343963183
87 2.9045132570958794
88 2.7931940987928456
89 2.6537162883616485
90 2.746102632805222
91 2.9647169849062793
92 2.754853510583398
93 2.5862497751815328
94 2.7374207307988154
95 2.687779331887285
96 2.6640973424833243
97 2.8964964756954075
98 2.8335947974131135
99 2.7001872748205513
100 2.9730379632594066
101 2.763654944515355
