0 4.666508752711126
1 4.666508752711126
2 6.678374229321555
3 11.50790543209224
4 13.11871588310281
5 12.303562843586004
6 12.464572999889358
7 12.822101003488694
8 12.126331807378724
9 12.867833161615234
10 12.47215843655984
11 12.23253078152425
12 12.405573320208356
13 12.779527542088337
14 11.685801548770282
15 12.119109658510395
16 12.415004082104492
17 11.507710955505653
18 12.22719175782066
19 12.725947095667054
20 12.057501794983816
21 12.316668287950478
22 12.726023284004357
23 11.648713918487493
24 12.233034479906587
25 12.15880961645607
26 11.984616636866313
27 12.09977434181768
28 12.114783043950403
29 11.913452884943926
30 10.867038485376085
31 12.09263736555392
32 11.807763261151909
33 11.47370609659847
34 12.077147475522334
35 11.408373349599435
36 10.614780393540645
37 11.112423634713336
38 12.298221449592784
39 11.560604079371377
40 11.403222010378023
41 11.625489917368048
42 12.207260395360612
43 12.178686488152083
44 11.78154615028491
45 12.51964683302294
46 12.568310774077913
47 11.345029007977297
48 11.594557483587428
49 11.645826414459316
50 11.655319991648666
51 12.163691601558115
52 12.347294254247743
53 11.94735274456615
54 12.150302080622465
55 12.570386581562275
56 12.373019826313438
57 12.467949282157416
58 11.923516664555441
59 12.473718773546683
60 12.143127045551285
61 12.10053160269573
62 12.091220880366368
63 12.588711583408701
64 12.172914948942879
65 12.530796157546083
66 12.239459871850068
67 12.332405043269617
68 12.808615544521432
69 12.246936671992176
70 12.768016102868236
71 12.656548123349761
72 13.273113088717297
73 12.077021085695844
74 12.1284566764019
75 11.808920118674175
76 12.058163371159235
77 11.163840326429046
78 11.798394587680502
79 12.511689350714033
80 11.685065914929933
81 13.32848884682953
82 13.252223313169933
83 13.436501169650345
84 13.07737088991326
85 12.554796665154601
86 12.754314393262867
87 13.037962451196522
88 13.001230541095651
89 13.117772254833238
90 11.708746303050066
91 12.760901295652976
92 12.291868330343036
93 12.426248347299358
94 12.368627968670998
95 12.836145237211744
96 12.478266708185826
97 12.449266450211931
98 12.777907634810559
99 13.094831798849643
100 12.872222795496912
101 12.89276069843391
