0 4.603785606523126
1 4.603785606523126
2 4.045362544092184
3 3.689526734340641
4 4.268853789652978
5 4.342707151006031
6 4.27392290869174
7 4.172093799292528
8 4.250246757812199
9 4.280206256608197
10 4.246037515783037
11 4.620404188647548
12 4.18954713705584
13 4.322968823676632
14 3.389179420104048
15 4.166042725667397
16 4.223790588764952
17 4.406065974251317
18 4.3786312002330146
19 4.3528704286975035
20 4.348314645640265
21 4.261531946405572
22 4.2733743926003385
23 4.185760768353148
24 4.367050624722212
25 3.3629842513388595
26 4.332982807851758
27 4.304032433352761
28 4.324534898749109
29 4.292781283989803
30 4.316314631305418
31 4.267418296179747
32 4.341080157570209
33 4.127613048975448
34 4.569697272603022
35 4.227967796941801
36 3.53885102330954
37 4.2081437431367945
38 4.405641436795415
39 4.237385328718085
40 4.112894207756059
41 4.324387085378476
42 4.155865474768911
43 4.263021291234618
44 3.9118680702122397
45 4.166512132721578
46 4.122122463872652
47 4.423738523211023
48 4.133363089947847
49 4.247583126720054
50 4.098468627976305
51 4.241867259727596
52 4.164047771084527
53 4.111815100426524
54 4.280005971873639
55 4.040603402468064
56 4.475344919448276
57 4.273066952421721
58 4.384525948421403
59 4.388480406203719
60 4.192423477118176
61 4.331876963724245
62 4.240081499164721
63 4.2807917613219155
64 4.30507911620243
65 4.470616822660211
66 3.9933860517151802
67 4.467563997124146
68 4.128038646217581
69 4.2728064839026505
70 4.300249001272819
71 4.379033883715657
72 4.460636099980921
73 4.318159328631681
74 4.304340445452518
75 4.226312997183187
76 4.245369600507531
77 4.500671711650906
78 4.261459421751188
79 4.176393410628757
80 4.40670034236911
81 4.181922186424673
82 4.502052416405005
83 4.3489612316586435
84 4.0389555137014925
85 4.146448996350116
86 3.779375321183901
87 3.9430552714455573
88 4.038992751571576
89 4.288311293277543
90 4.07806450403562
91 3.753578316514195
92 4.299296696732171
93 4.201728781049272
94 4.255993963495578
95 4.109791836137938
96 4.193504531823013
97 3.690185460193421
98 4.456667961535225
99 4.3156497593205385
100 4.376311950053051
101 4.424053740463297
